similarity,item_num_1,item_name_1,item_num_2,item_name_2
-0.00040068477,170,CROWN,83,CLIFF
0.16043821,171,INN,83,CLIFF
0.07044467,172,LEAF,83,CLIFF
0.06634249,173,PRINCE,83,CLIFF
0.24232852,174,FOX,83,CLIFF
0.10547954,175,COIN,83,CLIFF
0.14569655,176,CHIN,83,CLIFF
0.025049163,177,WRIST,83,CLIFF
0.04245381,178,FILM,83,CLIFF
0.0034817792,179,SNACK,83,CLIFF
0.19346976,180,TOAD,83,CLIFF
0.1526987,181,OWL,83,CLIFF
0.06995391,182,JAR,83,CLIFF
0.085378945,183,PAIL,83,CLIFF
0.3148325,184,STONE,83,CLIFF
0.1781798,185,SLIME,83,CLIFF
0.12239255,186,GIRL,83,CLIFF
0.31784728,187,FENCE,83,CLIFF
0.123451814,188,SLUSH,83,CLIFF
0.051667605,189,TROUT,83,CLIFF
0.03628046,190,SLEEVE,83,CLIFF
0.120607555,191,FRIEND,83,CLIFF
0.17540285,192,EEL,83,CLIFF
0.12051104,193,BOY,83,CLIFF
0.03754926,194,TRASH,83,CLIFF
0.0028111748,195,CHIEF,83,CLIFF
0.16278338,196,BATH,83,CLIFF
0.3446868,197,SEA,83,CLIFF
0.16533649,198,SKUNK,83,CLIFF
0.2358347,199,PERCH,83,CLIFF
-0.010946598,200,INK,83,CLIFF
0.20630676,201,NEST,83,CLIFF
0.11330996,202,BENCH,83,CLIFF
0.17008576,203,SOCK,83,CLIFF
0.06915565,204,BAND,83,CLIFF
0.08396307,205,SPONGE,83,CLIFF
-0.024347914,206,GOAL,83,CLIFF
0.23527698,207,MARSH,83,CLIFF
0.060168248,208,DUST,83,CLIFF
0.19950107,209,MOON,83,CLIFF
0.04571557,210,MAIL,83,CLIFF
0.0023329332,211,SPRING,83,CLIFF
0.11358525,212,BOOT,83,CLIFF
0.16647933,213,CONE,83,CLIFF
0.09808431,214,TOY,83,CLIFF
0.18865821,215,SHIP,83,CLIFF
0.11239122,216,BEAK,83,CLIFF
0.00050279126,217,BAG,83,CLIFF
0.18617451,218,WHEEL,83,CLIFF
0.15925108,219,MOUTH,83,CLIFF
0.12128022,220,STORM,83,CLIFF
0.15167208,221,THIEF,83,CLIFF
0.12528968,222,DART,83,CLIFF
0.038945436,223,HOUND,83,CLIFF
0.14191477,224,LAWN,83,CLIFF
0.4032211,225,CAVE,83,CLIFF
-0.024237894,226,SPARK,83,CLIFF
0.05099006,227,YARN,83,CLIFF
0.014351964,228,PLANT,83,CLIFF
0.17891139,229,HOOD,83,CLIFF
0.09994476,230,PET,83,CLIFF
0.14548571,231,NAIL,83,CLIFF
0.26007998,232,SPEAR,83,CLIFF
0.08971739,233,HOSE,83,CLIFF
0.19907928,234,OAR,83,CLIFF
0.31409493,235,TREE,83,CLIFF
-0.07306401,236,CARD,83,CLIFF
0.10008873,237,CROSS,83,CLIFF
0.042980254,238,SEED,83,CLIFF
0.14548843,239,HAZE,83,CLIFF
0.18797158,240,STREET,83,CLIFF
0.27674478,241,BUSH,83,CLIFF
0.1316464,242,WAVE,83,CLIFF
0.284595,243,SWAMP,83,CLIFF
0.11079886,244,CLOWN,83,CLIFF
0.20277536,245,SINK,83,CLIFF
0.055691347,246,BUG,83,CLIFF
0.016533786,247,CASH,83,CLIFF
0.16363025,248,OX,83,CLIFF
0.22056605,249,HOLE,83,CLIFF
0.043024514,250,CLOCK,83,CLIFF
0.1754879,251,ARCH,83,CLIFF
0.18802209,252,TWIG,83,CLIFF
0.04904089,253,BOARD,83,CLIFF
0.07018595,254,RAKE,83,CLIFF
0.37282726,255,ROPE,83,CLIFF
0.034299143,256,BREAD,83,CLIFF
0.14100423,257,GRASS,83,CLIFF
0.023775682,258,BEAN,83,CLIFF
0.003103191,259,THUMB,83,CLIFF
0.11624971,260,CAT,83,CLIFF
0.04560812,261,QUEEN,83,CLIFF
0.061885364,262,CANE,83,CLIFF
0.14413558,263,WOLF,83,CLIFF
-0.03020741,264,TOOL,83,CLIFF
0.07129775,265,GUARD,83,CLIFF
0.08769189,266,FUR,83,CLIFF
0.1732064,267,TAIL,83,CLIFF
0.062120333,268,PLAID,83,CLIFF
0.055486277,269,CLAM,83,CLIFF
0.05521085,270,SEAT,83,CLIFF
0.10045017,271,TART,83,CLIFF
0.02848315,272,BLUSH,83,CLIFF
0.08709363,273,BLOOM,83,CLIFF
0.11680949,274,PIPE,83,CLIFF
0.06887443,275,CHILD,83,CLIFF
0.016133979,276,HEART,83,CLIFF
0.02440996,277,FAN,83,CLIFF
0.024817698,278,FRAME,83,CLIFF
0.10486086,279,COD,83,CLIFF
0.018857766,280,BOOK,83,CLIFF
0.043817714,281,SEAL,83,CLIFF
0.052927352,282,CHEEK,83,CLIFF
0.124972336,283,CAGE,83,CLIFF
0.025940277,284,MOUSE,83,CLIFF
0.04910922,285,VAULT,83,CLIFF
0.048652437,286,PEA,83,CLIFF
0.16893013,287,TANK,83,CLIFF
0.08141308,288,RAIL,83,CLIFF
0.113178656,289,BAT,83,CLIFF
0.026242677,290,LAMP,83,CLIFF
0.12336194,291,LOCK,83,CLIFF
0.13031791,292,TOOTH,83,CLIFF
0.08442718,293,BOX,83,CLIFF
0.23170061,294,APE,83,CLIFF
0.1885257,295,POOL,83,CLIFF
0.094340876,296,WIFE,83,CLIFF
0.057780262,297,SUIT,83,CLIFF
0.122944504,298,LIP,83,CLIFF
0.11984427,299,SIGN,83,CLIFF
0.0961269,300,FACE,83,CLIFF
0.082428664,301,PEARL,83,CLIFF
0.06560607,302,HORN,83,CLIFF
0.1779105,303,CAPE,83,CLIFF
0.007977171,304,LUNCH,83,CLIFF
0.03825815,305,CHURCH,83,CLIFF
0.13438718,306,EGG,83,CLIFF
0.09678807,307,FOAM,83,CLIFF
0.017423097,308,SCHOOL,83,CLIFF
0.018906148,309,STRING,83,CLIFF
0.082025774,310,RAT,83,CLIFF
0.27736273,311,SKI,83,CLIFF
0.05618459,312,WOOD,83,CLIFF
0.041114792,1,STOOL,84,TIE
0.09081649,2,THRONE,84,TIE
0.0047569554,3,SKY,84,TIE
-0.00082866335,4,SPOUSE,84,TIE
0.056098547,5,CRANE,84,TIE
0.11504454,6,SHIELD,84,TIE
-0.05662262,7,DRINK,84,TIE
-0.041805968,8,FOOD,84,TIE
0.02612567,9,ZOO,84,TIE
0.1000417,10,JAIL,84,TIE
0.09768748,11,LOFT,84,TIE
0.026485926,12,BARN,84,TIE
0.0678,13,BOMB,84,TIE
0.23943523,14,GLOVE,84,TIE
0.29145342,15,LACE,84,TIE
0.12361081,16,BOWL,84,TIE
0.035277344,17,SPHINX,84,TIE
0.07769311,18,PASTE,84,TIE
0.14513615,19,GOLD,84,TIE
0.10287798,20,LINT,84,TIE
0.123298466,21,ROD,84,TIE
0.15016955,22,RIB,84,TIE
0.06877953,23,PIT,84,TIE
0.041559383,24,STAIR,84,TIE
0.15112475,25,GROUND,84,TIE
0.076473236,26,FLASK,84,TIE
0.12907453,27,SCOTCH,84,TIE
0.10659079,28,STEM,84,TIE
0.103018396,29,HEDGE,84,TIE
0.013607549,30,GEESE,84,TIE
0.08844219,31,BADGE,84,TIE
0.053147543,32,WASP,84,TIE
0.08768192,33,DOCK,84,TIE
0.20917067,34,CUP,84,TIE
0.026438309,35,WAND,84,TIE
0.034710877,36,TRAY,84,TIE
0.12356231,37,DITCH,84,TIE
0.04701237,38,MOLE,84,TIE
0.008851256,39,TRENCH,84,TIE
0.04356918,40,PALM,84,TIE
0.04597553,41,KITE,84,TIE
0.020300124,42,TENT,84,TIE
0.057469863,43,ROAD,84,TIE
0.06785008,44,MAT,84,TIE
0.06516001,45,JET,84,TIE
-0.015682794,46,ELF,84,TIE
0.034396693,47,SUN,84,TIE
0.014061042,48,BROOK,84,TIE
0.08675414,49,STEAK,84,TIE
0.003097631,50,BEAST,84,TIE
0.09465935,51,FORT,84,TIE
0.06495221,52,WORLD,84,TIE
0.07672858,53,LODGE,84,TIE
-0.0042948984,54,MULE,84,TIE
0.12944679,55,FLAG,84,TIE
0.19288394,56,CORD,84,TIE
0.07505923,57,CHEST,84,TIE
0.041812837,58,FARM,84,TIE
0.13603213,59,SHOE,84,TIE
0.09559463,60,BRICK,84,TIE
0.058965467,61,WORM,84,TIE
0.07191666,62,BLADE,84,TIE
0.08245252,63,BRIDGE,84,TIE
0.041066434,64,LAND,84,TIE
0.09420486,65,SMILE,84,TIE
0.02777666,66,CART,84,TIE
0.07373572,67,CRIB,84,TIE
0.04220114,68,SALT,84,TIE
0.055005096,69,SHEET,84,TIE
0.15469733,70,YOLK,84,TIE
0.075075254,71,MOOSE,84,TIE
0.07072695,72,SOUP,84,TIE
0.044432633,73,FRUIT,84,TIE
0.15745626,74,STAKE,84,TIE
0.043990877,75,POND,84,TIE
0.023161769,76,SOAP,84,TIE
0.07895662,77,KEY,84,TIE
0.059434317,78,COOK,84,TIE
0.0674434,79,BRANCH,84,TIE
0.18695703,80,VEST,84,TIE
0.053943202,81,GLASS,84,TIE
0.071938045,82,SHARK,84,TIE
0.024778938,83,CLIFF,84,TIE
1.0,84,TIE,84,TIE
0.12848312,85,STRAW,84,TIE
0.045524027,86,STEAM,84,TIE
0.29702753,87,HOOK,84,TIE
0.054098416,88,DOG,84,TIE
0.054290302,89,TILE,84,TIE
0.11873214,90,SLUG,84,TIE
0.16785245,91,MOP,84,TIE
-0.037732057,92,TRIBE,84,TIE
0.075844765,93,MEAT,84,TIE
0.10457651,94,SWORD,84,TIE
0.10864441,95,MUD,84,TIE
0.26877552,96,PIN,84,TIE
0.08773902,97,POLE,84,TIE
0.08932296,98,WING,84,TIE
0.020501118,99,FLAME,84,TIE
0.105223596,100,RUST,84,TIE
0.07091376,101,HOOF,84,TIE
0.079429515,102,SPOOL,84,TIE
0.03225976,103,SLOPE,84,TIE
0.038017318,104,CUBE,84,TIE
0.036086418,105,RUG,84,TIE
0.059050187,106,MAZE,84,TIE
0.022341562,107,GATE,84,TIE
0.06423828,108,ARK,84,TIE
0.06936437,109,SQUARE,84,TIE
0.12760283,110,TOAST,84,TIE
0.06518159,111,SPACE,84,TIE
0.054162137,112,HILL,84,TIE
0.12329311,113,SAIL,84,TIE
0.030625008,114,ROOT,84,TIE
0.04846447,115,STORE,84,TIE
0.10440782,116,TEETH,84,TIE
0.20838256,117,HAT,84,TIE
0.14960761,118,CLOTH,84,TIE
0.11096698,119,GREASE,84,TIE
0.15987188,120,CHALK,84,TIE
0.0326292,121,DEER,84,TIE
0.069428384,122,FROG,84,TIE
0.13391875,123,THREAD,84,TIE
0.056544635,124,WEB,84,TIE
0.030300286,125,CLAY,84,TIE
0.03321517,126,SNAKE,84,TIE
0.12673143,127,MASK,84,TIE
0.07273961,128,RICE,84,TIE
0.06086249,129,JUDGE,84,TIE
0.0016359743,130,SMOKE,84,TIE
0.03891375,131,VINE,84,TIE
0.18323392,132,SKATE,84,TIE
0.09170069,133,GIFT,84,TIE
0.18607232,134,YARD,84,TIE
0.05498653,135,SMOG,84,TIE
0.042581774,136,HOUSE,84,TIE
0.016795978,137,SNAIL,84,TIE
0.13548328,138,ICE,84,TIE
0.012778636,139,FLEA,84,TIE
0.12813815,140,PLATE,84,TIE
0.048582733,141,YACHT,84,TIE
0.097977154,142,MUG,84,TIE
0.22233629,143,SCARF,84,TIE
0.012728976,144,GLOBE,84,TIE
0.047700677,145,PORK,84,TIE
0.23114175,146,STICK,84,TIE
0.058248766,147,FLEET,84,TIE
0.0755728,148,BROOM,84,TIE
0.01570768,149,TOWN,84,TIE
0.051608864,150,BRUSH,84,TIE
0.00863917,151,PARK,84,TIE
0.06832466,152,RAFT,84,TIE
0.083043545,153,BAR,84,TIE
0.08278121,154,VASE,84,TIE
0.08284596,155,GRILL,84,TIE
0.02665354,156,DIME,84,TIE
0.07139959,157,QUAIL,84,TIE
0.037849255,158,BIRD,84,TIE
0.1483315,159,SLIDE,84,TIE
0.099568926,160,BEEF,84,TIE
0.091199845,161,SHELL,84,TIE
-0.04750732,162,WEED,84,TIE
0.043188356,163,HUT,84,TIE
0.088605866,164,STAR,84,TIE
0.0872695,165,PURSE,84,TIE
0.07958821,166,BANK,84,TIE
0.20558402,167,NET,84,TIE
0.10130796,168,MAP,84,TIE
0.043427024,169,ROCK,84,TIE
0.23158456,170,CROWN,84,TIE
0.029374108,171,INN,84,TIE
-0.0004919097,172,LEAF,84,TIE
0.03406485,173,PRINCE,84,TIE
0.1120046,174,FOX,84,TIE
0.031457987,175,COIN,84,TIE
0.10156116,176,CHIN,84,TIE
0.24567224,177,WRIST,84,TIE
0.07324307,178,FILM,84,TIE
0.022268994,179,SNACK,84,TIE
0.0055108666,180,TOAD,84,TIE
0.027903683,181,OWL,84,TIE
0.04999523,182,JAR,84,TIE
0.03632089,183,PAIL,84,TIE
0.061532117,184,STONE,84,TIE
0.10650489,185,SLIME,84,TIE
0.037722893,186,GIRL,84,TIE
0.15408635,187,FENCE,84,TIE
0.079157814,188,SLUSH,84,TIE
0.03469715,189,TROUT,84,TIE
0.19333507,190,SLEEVE,84,TIE
0.096493125,191,FRIEND,84,TIE
0.0034167878,192,EEL,84,TIE
0.059009973,193,BOY,84,TIE
-0.018408772,194,TRASH,84,TIE
0.0032608788,195,CHIEF,84,TIE
0.028006844,196,BATH,84,TIE
0.027949324,197,SEA,84,TIE
-0.0041840114,198,SKUNK,84,TIE
0.083670676,199,PERCH,84,TIE
0.064567864,200,INK,84,TIE
0.09990286,201,NEST,84,TIE
0.13855767,202,BENCH,84,TIE
0.16780658,203,SOCK,84,TIE
-0.036531586,204,BAND,84,TIE
0.033444513,205,SPONGE,84,TIE
0.27638823,206,GOAL,84,TIE
0.010771837,207,MARSH,84,TIE
0.054657914,208,DUST,84,TIE
0.04122334,209,MOON,84,TIE
0.020415269,210,MAIL,84,TIE
0.023945674,211,SPRING,84,TIE
0.16887471,212,BOOT,84,TIE
0.009981204,213,CONE,84,TIE
0.055636413,214,TOY,84,TIE
0.031628657,215,SHIP,84,TIE
0.094615445,216,BEAK,84,TIE
0.1284194,217,BAG,84,TIE
0.02335537,218,WHEEL,84,TIE
0.021440018,219,MOUTH,84,TIE
0.13713406,220,STORM,84,TIE
0.01747528,221,THIEF,84,TIE
0.14779952,222,DART,84,TIE
0.026081078,223,HOUND,84,TIE
-0.032796,224,LAWN,84,TIE
0.04012252,225,CAVE,84,TIE
0.21068987,226,SPARK,84,TIE
0.124344446,227,YARN,84,TIE
0.037181318,228,PLANT,84,TIE
0.07778553,229,HOOD,84,TIE
0.08396767,230,PET,84,TIE
0.25577557,231,NAIL,84,TIE
0.10667318,232,SPEAR,84,TIE
0.092141554,233,HOSE,84,TIE
0.049122337,234,OAR,84,TIE
0.035978686,235,TREE,84,TIE
0.02995218,236,CARD,84,TIE
0.1413224,237,CROSS,84,TIE
0.27805397,238,SEED,84,TIE
0.0032185,239,HAZE,84,TIE
-0.031944793,240,STREET,84,TIE
-0.0014556013,241,BUSH,84,TIE
0.11695803,242,WAVE,84,TIE
0.082637995,243,SWAMP,84,TIE
0.049331557,244,CLOWN,84,TIE
0.17548618,245,SINK,84,TIE
0.04416716,246,BUG,84,TIE
0.057086825,247,CASH,84,TIE
0.017242983,248,OX,84,TIE
0.2419123,249,HOLE,84,TIE
0.16159548,250,CLOCK,84,TIE
0.08829762,251,ARCH,84,TIE
0.16189577,252,TWIG,84,TIE
0.054370683,253,BOARD,84,TIE
0.09962693,254,RAKE,84,TIE
0.22590351,255,ROPE,84,TIE
0.1084037,256,BREAD,84,TIE
0.026619727,257,GRASS,84,TIE
0.07705342,258,BEAN,84,TIE
0.12140832,259,THUMB,84,TIE
0.11763205,260,CAT,84,TIE
0.013109681,261,QUEEN,84,TIE
0.03950177,262,CANE,84,TIE
0.087444134,263,WOLF,84,TIE
0.016775902,264,TOOL,84,TIE
0.03919338,265,GUARD,84,TIE
0.14301996,266,FUR,84,TIE
0.12587374,267,TAIL,84,TIE
0.228465,268,PLAID,84,TIE
0.058937542,269,CLAM,84,TIE
0.10760164,270,SEAT,84,TIE
0.0048192963,271,TART,84,TIE
0.037262168,272,BLUSH,84,TIE
0.0057539437,273,BLOOM,84,TIE
0.09991668,274,PIPE,84,TIE
0.022365302,275,CHILD,84,TIE
0.08222754,276,HEART,84,TIE
0.08730838,277,FAN,84,TIE
0.27746195,278,FRAME,84,TIE
0.046452202,279,COD,84,TIE
0.012633722,280,BOOK,84,TIE
0.34940106,281,SEAL,84,TIE
0.15798259,282,CHEEK,84,TIE
0.108664155,283,CAGE,84,TIE
0.07524943,284,MOUSE,84,TIE
0.16818571,285,VAULT,84,TIE
0.02458275,286,PEA,84,TIE
0.073515244,287,TANK,84,TIE
0.09539691,288,RAIL,84,TIE
0.1508882,289,BAT,84,TIE
0.09126651,290,LAMP,84,TIE
0.27232996,291,LOCK,84,TIE
0.09209724,292,TOOTH,84,TIE
0.1554565,293,BOX,84,TIE
0.075055696,294,APE,84,TIE
0.049049973,295,POOL,84,TIE
0.07008787,296,WIFE,84,TIE
0.25823745,297,SUIT,84,TIE
0.10111962,298,LIP,84,TIE
0.103448346,299,SIGN,84,TIE
0.15141478,300,FACE,84,TIE
0.12640217,301,PEARL,84,TIE
0.075357,302,HORN,84,TIE
0.14299276,303,CAPE,84,TIE
0.14364451,304,LUNCH,84,TIE
0.05958838,305,CHURCH,84,TIE
0.11869843,306,EGG,84,TIE
0.06997217,307,FOAM,84,TIE
0.059464477,308,SCHOOL,84,TIE
0.27472097,309,STRING,84,TIE
0.07231096,310,RAT,84,TIE
0.07443637,311,SKI,84,TIE
0.080453664,312,WOOD,84,TIE
0.23578742,1,STOOL,85,STRAW
0.06746447,2,THRONE,85,STRAW
0.051388487,3,SKY,85,STRAW
0.025684562,4,SPOUSE,85,STRAW
0.12172562,5,CRANE,85,STRAW
0.21772979,6,SHIELD,85,STRAW
0.20250368,7,DRINK,85,STRAW
0.10812055,8,FOOD,85,STRAW
0.087336116,9,ZOO,85,STRAW
0.04719559,10,JAIL,85,STRAW
0.087793395,11,LOFT,85,STRAW
0.28234383,12,BARN,85,STRAW
0.09844561,13,BOMB,85,STRAW
0.09428576,14,GLOVE,85,STRAW
0.16331774,15,LACE,85,STRAW
0.19010712,16,BOWL,85,STRAW
0.101616636,17,SPHINX,85,STRAW
0.1965565,18,PASTE,85,STRAW
0.08662079,19,GOLD,85,STRAW
0.25759673,20,LINT,85,STRAW
0.16456892,21,ROD,85,STRAW
0.17010054,22,RIB,85,STRAW
0.13519277,23,PIT,85,STRAW
0.17412914,24,STAIR,85,STRAW
0.22015792,25,GROUND,85,STRAW
0.28176972,26,FLASK,85,STRAW
0.17193425,27,SCOTCH,85,STRAW
0.15496193,28,STEM,85,STRAW
0.18610498,29,HEDGE,85,STRAW
0.058506645,30,GEESE,85,STRAW
0.06456309,31,BADGE,85,STRAW
0.11677818,32,WASP,85,STRAW
0.0819674,33,DOCK,85,STRAW
0.25808024,34,CUP,85,STRAW
0.17499617,35,WAND,85,STRAW
0.22431076,36,TRAY,85,STRAW
0.2207028,37,DITCH,85,STRAW
0.09183088,38,MOLE,85,STRAW
0.15086788,39,TRENCH,85,STRAW
0.21713291,40,PALM,85,STRAW
0.13503385,41,KITE,85,STRAW
0.25469878,42,TENT,85,STRAW
0.066930704,43,ROAD,85,STRAW
0.1995862,44,MAT,85,STRAW
0.053363707,45,JET,85,STRAW
0.04974359,46,ELF,85,STRAW
0.08352336,47,SUN,85,STRAW
0.13011876,48,BROOK,85,STRAW
0.11190599,49,STEAK,85,STRAW
0.09425779,50,BEAST,85,STRAW
0.13901487,51,FORT,85,STRAW
0.022181302,52,WORLD,85,STRAW
0.086972475,53,LODGE,85,STRAW
0.28378615,54,MULE,85,STRAW
0.071131855,55,FLAG,85,STRAW
0.20774096,56,CORD,85,STRAW
0.13207357,57,CHEST,85,STRAW
0.1615472,58,FARM,85,STRAW
0.14089389,59,SHOE,85,STRAW
0.14383161,60,BRICK,85,STRAW
0.1351135,61,WORM,85,STRAW
0.19387016,62,BLADE,85,STRAW
0.06852608,63,BRIDGE,85,STRAW
0.16753523,64,LAND,85,STRAW
0.09642927,65,SMILE,85,STRAW
0.20603716,66,CART,85,STRAW
0.12140709,67,CRIB,85,STRAW
0.11239204,68,SALT,85,STRAW
0.19877505,69,SHEET,85,STRAW
0.1572398,70,YOLK,85,STRAW
0.08727768,71,MOOSE,85,STRAW
0.2600653,72,SOUP,85,STRAW
0.18094273,73,FRUIT,85,STRAW
0.034877513,74,STAKE,85,STRAW
0.14513105,75,POND,85,STRAW
0.19727543,76,SOAP,85,STRAW
0.11172223,77,KEY,85,STRAW
0.030095426,78,COOK,85,STRAW
0.0071553616,79,BRANCH,85,STRAW
0.042934574,80,VEST,85,STRAW
0.21724808,81,GLASS,85,STRAW
0.016958036,82,SHARK,85,STRAW
0.06383966,83,CLIFF,85,STRAW
0.12848312,84,TIE,85,STRAW
0.99999994,85,STRAW,85,STRAW
0.18158244,86,STEAM,85,STRAW
0.13610867,87,HOOK,85,STRAW
0.1412368,88,DOG,85,STRAW
0.15752609,89,TILE,85,STRAW
0.22293033,90,SLUG,85,STRAW
0.15853074,91,MOP,85,STRAW
0.12151931,92,TRIBE,85,STRAW
0.19062993,93,MEAT,85,STRAW
0.13637894,94,SWORD,85,STRAW
0.23017678,95,MUD,85,STRAW
0.121846035,96,PIN,85,STRAW
0.16003379,97,POLE,85,STRAW
0.041165106,98,WING,85,STRAW
0.08267777,99,FLAME,85,STRAW
0.13974825,100,RUST,85,STRAW
0.207842,101,HOOF,85,STRAW
0.21014833,102,SPOOL,85,STRAW
0.12102773,103,SLOPE,85,STRAW
0.15493238,104,CUBE,85,STRAW
0.28334904,105,RUG,85,STRAW
0.16105306,106,MAZE,85,STRAW
0.16315995,107,GATE,85,STRAW
0.16682363,108,ARK,85,STRAW
0.036603738,109,SQUARE,85,STRAW
0.20393553,110,TOAST,85,STRAW
-0.021317858,111,SPACE,85,STRAW
0.114713654,112,HILL,85,STRAW
0.072303176,113,SAIL,85,STRAW
0.13911764,114,ROOT,85,STRAW
0.034207128,115,STORE,85,STRAW
0.17983554,116,TEETH,85,STRAW
0.20685536,117,HAT,85,STRAW
0.3585741,118,CLOTH,85,STRAW
0.20018867,119,GREASE,85,STRAW
0.18098137,120,CHALK,85,STRAW
0.061116777,121,DEER,85,STRAW
0.12893453,122,FROG,85,STRAW
0.21033877,123,THREAD,85,STRAW
0.004690323,124,WEB,85,STRAW
0.22185302,125,CLAY,85,STRAW
0.1837342,126,SNAKE,85,STRAW
0.13390699,127,MASK,85,STRAW
0.22514951,128,RICE,85,STRAW
0.031101407,129,JUDGE,85,STRAW
0.12697664,130,SMOKE,85,STRAW
0.15416983,131,VINE,85,STRAW
0.013730997,132,SKATE,85,STRAW
0.12454898,133,GIFT,85,STRAW
0.11983419,134,YARD,85,STRAW
0.077236444,135,SMOG,85,STRAW
0.1807987,136,HOUSE,85,STRAW
0.06390627,137,SNAIL,85,STRAW
0.13868612,138,ICE,85,STRAW
0.14333308,139,FLEA,85,STRAW
0.079089366,140,PLATE,85,STRAW
0.05204823,141,YACHT,85,STRAW
0.24690081,142,MUG,85,STRAW
0.173821,143,SCARF,85,STRAW
0.017099623,144,GLOBE,85,STRAW
0.15566191,145,PORK,85,STRAW
0.21009542,146,STICK,85,STRAW
-0.0036992617,147,FLEET,85,STRAW
0.29590467,148,BROOM,85,STRAW
0.15243436,149,TOWN,85,STRAW
0.23379838,150,BRUSH,85,STRAW
0.08891949,151,PARK,85,STRAW
0.14625628,152,RAFT,85,STRAW
0.099480316,153,BAR,85,STRAW
0.22410429,154,VASE,85,STRAW
0.094940305,155,GRILL,85,STRAW
0.04933089,156,DIME,85,STRAW
0.09815815,157,QUAIL,85,STRAW
0.06965214,158,BIRD,85,STRAW
0.07210116,159,SLIDE,85,STRAW
0.084377095,160,BEEF,85,STRAW
0.2021021,161,SHELL,85,STRAW
0.22694734,162,WEED,85,STRAW
0.29309618,163,HUT,85,STRAW
-0.05820396,164,STAR,85,STRAW
0.10337932,165,PURSE,85,STRAW
0.09829999,166,BANK,85,STRAW
0.05603027,167,NET,85,STRAW
0.07511673,168,MAP,85,STRAW
0.088043004,169,ROCK,85,STRAW
0.01642036,170,CROWN,85,STRAW
0.08270081,171,INN,85,STRAW
0.2438086,172,LEAF,85,STRAW
0.075979725,173,PRINCE,85,STRAW
0.09279679,174,FOX,85,STRAW
0.10745361,175,COIN,85,STRAW
0.1737214,176,CHIN,85,STRAW
0.13580489,177,WRIST,85,STRAW
0.0379716,178,FILM,85,STRAW
0.13321999,179,SNACK,85,STRAW
0.15488288,180,TOAD,85,STRAW
0.07449436,181,OWL,85,STRAW
0.26561916,182,JAR,85,STRAW
0.30531266,183,PAIL,85,STRAW
0.16094759,184,STONE,85,STRAW
0.14430478,185,SLIME,85,STRAW
0.07695167,186,GIRL,85,STRAW
0.19577286,187,FENCE,85,STRAW
0.12126502,188,SLUSH,85,STRAW
0.027061287,189,TROUT,85,STRAW
0.12304932,190,SLEEVE,85,STRAW
0.08688778,191,FRIEND,85,STRAW
0.080751,192,EEL,85,STRAW
0.07206633,193,BOY,85,STRAW
0.15471345,194,TRASH,85,STRAW
0.03118239,195,CHIEF,85,STRAW
0.14643054,196,BATH,85,STRAW
0.051143974,197,SEA,85,STRAW
0.16784096,198,SKUNK,85,STRAW
0.08213201,199,PERCH,85,STRAW
0.13220774,200,INK,85,STRAW
0.14528397,201,NEST,85,STRAW
0.086337835,202,BENCH,85,STRAW
0.24942796,203,SOCK,85,STRAW
0.040284257,204,BAND,85,STRAW
0.21040167,205,SPONGE,85,STRAW
0.017644756,206,GOAL,85,STRAW
0.10575522,207,MARSH,85,STRAW
0.22394983,208,DUST,85,STRAW
0.010050455,209,MOON,85,STRAW
0.028837476,210,MAIL,85,STRAW
0.19979775,211,SPRING,85,STRAW
0.093612894,212,BOOT,85,STRAW
0.20841476,213,CONE,85,STRAW
0.10446362,214,TOY,85,STRAW
0.054245614,215,SHIP,85,STRAW
0.2326822,216,BEAK,85,STRAW
0.22009918,217,BAG,85,STRAW
0.16694984,218,WHEEL,85,STRAW
0.22332567,219,MOUTH,85,STRAW
0.040595308,220,STORM,85,STRAW
0.07371406,221,THIEF,85,STRAW
0.15846688,222,DART,85,STRAW
0.1122593,223,HOUND,85,STRAW
0.14746943,224,LAWN,85,STRAW
0.11899221,225,CAVE,85,STRAW
0.16054668,226,SPARK,85,STRAW
0.22626776,227,YARN,85,STRAW
0.16085078,228,PLANT,85,STRAW
0.11498417,229,HOOD,85,STRAW
0.11611558,230,PET,85,STRAW
0.2699777,231,NAIL,85,STRAW
0.1416508,232,SPEAR,85,STRAW
0.3438747,233,HOSE,85,STRAW
0.18782452,234,OAR,85,STRAW
0.25160393,235,TREE,85,STRAW
0.057115257,236,CARD,85,STRAW
0.070766576,237,CROSS,85,STRAW
0.15306175,238,SEED,85,STRAW
0.12575449,239,HAZE,85,STRAW
0.07033867,240,STREET,85,STRAW
0.19329582,241,BUSH,85,STRAW
0.15115803,242,WAVE,85,STRAW
0.19301832,243,SWAMP,85,STRAW
0.12071388,244,CLOWN,85,STRAW
0.12902127,245,SINK,85,STRAW
0.070954286,246,BUG,85,STRAW
0.14555481,247,CASH,85,STRAW
0.1968779,248,OX,85,STRAW
0.17199463,249,HOLE,85,STRAW
0.05179536,250,CLOCK,85,STRAW
0.13449937,251,ARCH,85,STRAW
0.31877777,252,TWIG,85,STRAW
0.11724644,253,BOARD,85,STRAW
0.14934593,254,RAKE,85,STRAW
0.27392584,255,ROPE,85,STRAW
0.26137635,256,BREAD,85,STRAW
0.28937942,257,GRASS,85,STRAW
0.2597059,258,BEAN,85,STRAW
0.17721383,259,THUMB,85,STRAW
